coupon_id,promotion_id,customer_id,order_id,discount_amount
96477,62,93897,438035,2394.68
96478,83,85007,438036,664.81
96479,67,29364,438039,1468.92
96480,56,11083,438042,1314.63
96481,48,27175,438047,2707.49
96482,89,38170,438062,320.43
96483,24,95902,438066,530.8
96484,100,19910,438079,689.94
96485,19,11791,438080,383.42
96486,72,34946,438084,1229.91
96487,34,42804,438092,1775.29
96488,10,32112,438094,1340.17
96489,18,86918,438095,714.6
96490,49,79838,438096,1281.09
96491,7,78515,438102,980.98
96492,5,91382,438105,2564.99
96493,84,68894,438106,109.0
96494,62,91186,438107,1321.16
96495,79,26269,438114,125.26
96496,65,18728,438120,436.26
96497,55,8958,438125,848.4
96498,72,39251,438127,426.67
96499,85,99141,438129,3357.35
96500,37,30310,438147,179.19
96501,64,71778,438152,29.59
96502,17,23205,438154,1688.58
96503,21,30232,438158,1757.55
96504,29,95246,438164,739.46
96505,90,58502,438166,937.34
96506,46,31991,438168,121.73
96507,70,24218,438169,324.15
96508,65,86159,438170,519.68
96509,85,56108,438171,3344.78
96510,45,8933,438172,247.46
96511,25,63402,438185,733.2
96512,49,80709,438186,2695.12
96513,56,90695,438190,568.59
96514,70,37091,438201,642.06
96515,15,22290,438204,249.37
96516,4,75910,438208,1153.25
96517,52,30026,438210,1086.02
96518,65,7739,438212,132.04
96519,95,29570,438214,1605.96
96520,18,79258,438217,1231.69
96521,99,18354,438218,968.05
96522,50,33549,438224,31.95
96523,40,39563,438225,863.42
96524,98,89283,438232,1042.41
96525,33,40381,438239,239.02
96526,77,68166,438247,1109.86
96527,49,30573,438251,2482.41
96528,63,55368,438253,37.25
96529,98,94586,438264,792.32
96530,53,52775,438267,515.83
96531,53,32658,438270,1699.67
96532,3,43470,438274,2877.55
96533,54,69181,438279,870.85
96534,20,85058,438281,958.18
96535,11,95211,438288,909.82
96536,18,1002,438290,862.9
96537,57,70402,438299,2276.95
96538,42,34128,438307,1718.22
96539,21,42952,438310,63.14
96540,34,19463,438317,1064.09
96541,41,16343,438331,619.19
96542,17,7668,438346,1710.09
96543,66,11974,438350,110.92
96544,28,83025,438351,316.45
96545,5,10370,438354,1562.95
96546,13,45943,438356,1376.74
96547,47,10581,438360,179.29
96548,2,43201,438362,572.93
96549,99,35980,438367,2984.35
96550,38,22389,438368,3402.76
96551,74,3171,438370,1733.22
96552,50,80573,438376,93.68
96553,81,27652,438379,1423.09
96554,94,65364,438384,3378.72
96555,90,12977,438385,5413.91
96556,2,97289,438386,2680.35
96557,29,13883,438388,1382.34
96558,50,57966,438392,385.26
96559,21,88477,438411,364.95
96560,48,26019,438416,1711.57
96561,60,44285,438417,583.85
96562,94,61314,438419,1967.64
96563,1,3510,438423,73.95
96564,84,51013,438426,821.0
96565,40,20342,438436,898.8
96566,42,75345,438438,832.32
96567,23,9058,438443,1968.5
96568,46,31610,438446,3173.83
96569,56,21643,438448,1439.78
96570,96,41031,438449,3236.71
96571,73,3738,438454,695.97
96572,29,20826,438459,2059.88
96573,62,79333,438470,634.68
96574,48,51322,438478,4452.18
96575,46,78969,438484,2767.44
96576,95,18526,438485,1068.97
96577,93,68356,438486,2512.81
96578,73,66234,438487,5.52
96579,50,50468,438490,576.72
96580,54,93268,438493,1851.58
96581,20,93452,438495,1680.8
96582,69,76668,438506,694.17
96583,92,32928,438510,1878.07
96584,20,65539,438516,2611.92
96585,92,86655,438520,1339.0
96586,39,16476,438521,904.32
96587,40,9949,438522,241.71
96588,23,13704,438523,1275.62
96589,9,64115,438524,1642.6
96590,76,22432,438525,599.84
96591,89,81775,438531,2402.79
96592,79,75699,438536,2047.5
96593,18,69230,438539,840.33
96594,95,93033,438542,1285.0
96595,92,31242,438543,2432.02
96596,61,75406,438550,2145.92
96597,20,73983,438551,1843.42
96598,88,16106,438561,1994.51
96599,68,88531,438563,132.73
96600,46,77733,438567,1417.89
96601,80,9492,438577,125.57
96602,96,45785,438584,1451.98
96603,36,85481,438589,636.65
96604,91,69057,438595,243.32
96605,53,47460,438606,1283.26
96606,15,79627,438607,430.18
96607,22,86828,438608,34.74
96608,26,47037,438610,2431.31
96609,32,37440,438615,500.78
96610,46,15548,438619,2404.24
96611,24,90124,438621,1081.7
96612,46,79837,438629,1030.11
96613,29,80287,438632,2791.5
96614,72,57583,438633,713.14
96615,6,95981,438637,404.4
96616,76,90495,438638,746.9
96617,45,47202,438639,58.13
96618,18,19487,438644,21.48
96619,63,60645,438646,677.91
96620,77,32809,438648,1376.71
96621,7,7593,438655,805.58
96622,63,87425,438657,214.92
96623,17,87661,438665,2016.04
96624,32,27527,438668,641.36
96625,50,54093,438673,369.6
96626,2,62269,438676,2060.87
96627,3,46790,438678,332.54
96628,36,58994,438683,1378.41
96629,87,71874,438690,738.55
96630,33,57195,438705,1088.5
96631,57,55166,438716,63.32
96632,51,26933,438717,893.56
96633,48,52480,438722,184.58
96634,52,52747,438726,1043.03
96635,49,70684,438733,3042.81
96636,3,9004,438739,614.62
96637,21,11208,438741,661.58
96638,55,10342,438748,909.83
96639,19,63971,438761,287.8
96640,43,44655,438763,541.19
96641,18,42772,438764,667.2
96642,22,25499,438766,619.29
96643,59,29273,438769,294.18
96644,73,61032,438772,144.24
96645,58,60987,438779,1856.05
96646,77,50065,438789,2215.95
96647,44,9204,438797,1605.89
96648,16,61625,438803,407.02
96649,36,70837,438809,195.56
96650,6,13632,438812,546.11
96651,69,17700,438818,77.22
96652,56,47191,438824,1575.75
96653,49,40811,438825,2468.47
96654,6,87417,438828,558.39
96655,76,57570,438831,509.35
96656,85,37371,438844,1389.07
96657,13,19726,438845,1422.61
96658,73,78753,438849,1503.01
96659,81,61520,438853,164.32
96660,90,89153,438859,2369.44
96661,81,59549,438864,411.73
96662,60,22800,438866,179.07
96663,66,68650,438870,380.79
96664,38,68165,438874,1592.06
96665,70,97933,438884,502.7
96666,42,90721,438890,1107.9
96667,81,83702,438891,47.0
96668,5,70557,438893,2308.88
96669,51,51793,438894,337.23
96670,86,7543,438895,226.94
96671,83,29585,438897,1315.94
96672,10,25766,438903,978.99
96673,58,85081,438904,134.67
96674,70,14709,438907,382.92
96675,67,45090,438909,285.84
96676,16,52707,438925,1737.05
96677,54,24023,438935,845.03
96678,29,9390,438938,2214.02
96679,93,56296,438946,2244.65
96680,11,46810,438966,787.41
96681,94,11063,438971,52.07
96682,73,29500,438977,1549.66
96683,41,93518,438982,617.49
96684,50,81693,438983,715.04
96685,65,18558,438984,54.19
96686,18,66812,438988,772.9
96687,27,58032,438996,161.99
96688,76,16237,439002,757.75
96689,75,67948,439006,1598.06
96690,66,41057,439017,677.66
96691,37,13213,439018,1309.69
96692,73,32647,439022,480.58
96693,57,66670,439023,1972.3
96694,80,84041,439025,460.92
96695,64,29181,439030,513.94
96696,20,2731,439033,461.79
96697,42,59158,439037,1452.45
96698,45,83968,439046,140.25
96699,99,33791,439048,2966.38
96700,64,70699,439049,570.46
96701,47,98585,439050,2090.31
96702,98,67717,439051,1133.96
96703,61,46095,439053,2956.87
96704,40,98491,439056,679.92
96705,73,25553,439058,1380.79
96706,49,43042,439076,2231.36
96707,95,13414,439079,10.82
96708,98,96965,439081,1014.72
96709,100,27048,439088,3454.78
96710,59,98883,439092,38.3
96711,52,95111,439094,1954.3
96712,21,24242,439097,1154.6
96713,49,66675,439098,2853.15
96714,7,14608,439100,3691.6
96715,20,74632,439102,142.83
96716,95,56698,439108,230.23
96717,39,57250,439113,2663.34
96718,41,37635,439115,1354.63
96719,39,22920,439122,1135.66
96720,73,95921,439127,151.87
96721,26,24004,439128,3547.02
96722,33,49482,439135,1258.14
96723,5,77331,439150,614.37
96724,92,66584,439152,1264.72
96725,65,3300,439162,520.87
96726,75,15288,439165,1901.79
96727,35,98403,439167,2667.85
96728,89,95768,439169,1347.06
96729,37,29685,439176,1870.17
96730,95,44205,439183,735.77
96731,98,42767,439184,1514.97
96732,13,3663,439187,1976.84
96733,46,31874,439188,372.36
96734,76,19724,439192,319.46
96735,50,362,439197,5.59
96736,26,87755,439209,1455.37
96737,62,4737,439211,478.7
96738,32,14232,439219,1808.42
96739,100,34494,439225,2250.83
96740,60,83920,439231,1250.95
96741,70,69112,439232,182.95
96742,30,56576,439233,538.2
96743,79,51425,439235,858.83
96744,16,52437,439241,1548.15
96745,99,15730,439243,1539.38
96746,40,81570,439245,1167.01
96747,55,53579,439252,1764.09
96748,100,71745,439253,1387.58
96749,48,52073,439257,441.79
96750,52,84691,439260,415.76
96751,46,48284,439264,1422.22
96752,76,59020,439273,482.38
96753,79,41736,439279,418.86
96754,12,59021,439282,444.17
96755,19,54376,439287,1142.87
96756,9,28631,439289,56.52
96757,100,37427,439294,1750.18
96758,96,14849,439299,1227.87
96759,34,70152,439303,1707.44
96760,21,77814,439309,858.94
96761,79,14569,439312,1381.72
96762,66,4496,439314,47.74
96763,99,43559,439315,487.13
96764,91,75081,439319,495.79
96765,13,71775,439321,3381.22
96766,6,40772,439323,839.3
96767,43,21008,439327,968.19
96768,60,22091,439329,1048.47
96769,84,3766,439332,1348.38
96770,31,15741,439338,2938.07
96771,73,23736,439341,1032.64
96772,48,76422,439343,352.9
96773,69,31197,439347,278.68
96774,83,4434,439364,100.94
96775,2,14551,439367,250.29
96776,63,20287,439376,519.52
96777,21,81953,439390,320.16
96778,41,41722,439397,228.69
96779,30,425,439398,1723.08
96780,97,94374,439399,584.59
96781,9,34415,439400,2032.4
96782,36,74580,439401,442.93
96783,66,90869,439405,1080.72
96784,56,42483,439406,1312.38
96785,72,21004,439415,2229.79
96786,4,74760,439416,502.49
96787,92,58585,439421,167.4
96788,62,1000,439424,843.3
96789,30,7460,439427,740.63
96790,87,26923,439429,253.6
96791,85,70927,439434,2986.48
96792,15,83892,439447,740.52
96793,10,76673,439457,1503.8
96794,77,37350,439458,232.34
96795,1,75932,439460,88.06
96796,45,72203,439465,486.92
96797,97,18,439471,48.03
96798,62,67576,439475,3182.69
96799,36,40358,439476,1491.17
96800,54,88532,439478,199.03
96801,62,7682,439485,59.23
96802,48,67122,439489,3209.33
96803,60,19762,439494,1775.88
96804,52,40739,439495,252.23
96805,88,52423,439497,1671.46
96806,2,13075,439503,2107.2
96807,47,70504,439506,1157.7
96808,80,5070,439509,808.5
96809,97,50031,439512,436.67
96810,77,91632,439520,3002.15
96811,16,15718,439525,1285.01
96812,67,31842,439526,525.3
96813,45,97175,439528,360.33
96814,22,22786,439529,102.97
96815,77,51621,439530,230.09
96816,76,22966,439531,183.62
96817,97,3857,439539,124.1
96818,83,30365,439542,122.32
96819,18,95337,439545,1426.65
96820,79,28780,439546,505.26
96821,19,30808,439547,816.04
96822,65,57915,439556,643.43
96823,13,57124,439572,1826.01
96824,53,43180,439576,1001.34
96825,3,45247,439583,338.87
96826,54,24129,439592,409.56
96827,65,91365,439594,726.96
96828,62,75302,439600,3423.14
96829,94,15528,439602,2877.43
96830,48,77184,439603,1989.55
96831,48,58122,439605,317.62
96832,12,48250,439606,1278.71
96833,8,76335,439608,59.0
96834,56,25547,439612,669.88
96835,25,13092,439624,1555.14
96836,15,85568,439629,2112.56
96837,21,75330,439633,1653.47
96838,31,28947,439634,2872.94
96839,52,7031,439639,26.75
96840,97,26901,439653,352.49
96841,32,37224,439659,1039.88
96842,4,75919,439661,1042.75
96843,47,38859,439667,2770.1
96844,79,79087,439670,1308.4
96845,35,97809,439676,1602.66
96846,71,58156,439681,1301.41
96847,51,66833,439686,331.49
96848,38,11976,439688,64.84
96849,27,70233,439696,410.32
96850,36,31624,439701,867.79
96851,48,43168,439710,157.52
96852,76,10247,439711,48.61
96853,51,7264,439716,908.82
96854,77,32430,439717,1922.47
96855,73,68914,439724,964.73
96856,74,58721,439728,198.23
96857,8,43422,439730,508.3
96858,45,22726,439734,376.42
96859,77,33402,439736,2028.34
96860,32,8893,439746,1770.09
96861,4,33951,439750,253.73
96862,24,36522,439751,104.47
96863,66,71625,439761,11.12
96864,83,65810,439762,758.26
96865,1,13708,439766,53.29
96866,66,43372,439770,458.15
96867,14,29522,439776,59.46
96868,36,66826,439789,1845.78
96869,66,22702,439790,1078.5
96870,61,65061,439791,2129.65
96871,4,56005,439800,534.9
96872,10,90246,439802,717.49
96873,22,84093,439818,818.29
96874,83,95170,439820,95.84
96875,96,93062,439821,1210.36
96876,26,20030,439824,4922.97
96877,22,53962,439830,468.33
96878,54,38724,439834,1688.88
96879,16,94691,439835,519.34
96880,21,85543,439842,886.03
96881,77,7717,439843,1790.71
96882,47,86276,439849,2437.22
96883,81,51445,439857,72.62
96884,97,81505,439860,381.07
96885,21,84083,439868,608.45
96886,5,14570,439870,1219.74
96887,84,90486,439872,497.16
96888,38,13394,439875,855.7
96889,67,3745,439876,1320.12
96890,100,892,439886,472.46
96891,20,10405,439892,2386.25
96892,10,33457,439901,2577.34
96893,53,60063,439906,1354.87
96894,95,42716,439912,747.28
96895,19,8496,439917,1014.02
96896,61,83203,439919,3836.9
96897,86,82255,439932,510.3
96898,36,88010,439946,683.06
96899,77,16888,439951,306.74
96900,22,81102,439957,230.62
96901,90,70265,439958,3725.91
96902,92,79802,439962,1007.89
96903,11,99655,439963,458.92
96904,56,58670,439964,488.83
96905,16,56661,439966,569.75
96906,52,11289,439967,1949.09
96907,71,97520,439968,780.94
96908,94,29657,439970,2839.24
96909,100,12282,439971,2153.8
96910,80,79985,439974,1107.72
96911,84,6016,439978,440.78
96912,38,87691,439984,1502.8
96913,78,61102,439987,1247.26
96914,38,24096,439990,1299.45
96915,42,45531,439995,496.24
96916,54,37071,439997,1033.82
96917,64,59990,439998,286.06
96918,18,21881,440003,212.75
96919,39,88615,440008,3162.82
96920,32,92262,440009,1553.4
96921,28,91347,440010,1701.3
96922,36,59395,440017,1990.82
96923,58,82252,440020,864.95
96924,46,31749,440027,1186.54
96925,90,40888,440028,325.56
96926,11,78430,440031,870.76
96927,1,61789,440032,813.97
96928,47,67187,440038,1271.43
96929,70,57312,440042,242.16
96930,23,12353,440043,1031.06
96931,47,76113,440056,567.72
96932,43,45288,440059,554.99
96933,96,93096,440060,808.0
96934,41,33885,440062,127.37
96935,20,20263,440063,1176.58
96936,11,42207,440064,191.24
96937,22,60660,440079,863.02
96938,69,75234,440084,556.84
96939,45,59294,440087,605.77
96940,14,50254,440093,109.01
96941,86,37903,440101,766.12
96942,61,98687,440108,155.1
96943,55,26431,440112,2158.68
96944,50,6372,440118,250.65
96945,96,3936,440126,141.8
96946,77,50024,440128,600.78
96947,42,57067,440130,1693.45
96948,6,34720,440138,805.5
96949,45,9386,440161,116.34
96950,3,8131,440168,1302.08
96951,19,81612,440172,882.57
96952,7,32348,440178,505.32
96953,61,56706,440181,692.74
96954,65,91546,440192,19.15
96955,19,45684,440197,574.17
96956,73,54665,440201,299.62
96957,87,21682,440204,1291.07
96958,16,5269,440208,40.04
96959,85,95366,440216,1781.39
96960,67,91389,440217,2352.29
96961,68,6016,440224,1053.11
96962,74,65072,440226,168.4
96963,80,93576,440236,131.62
96964,95,74312,440244,794.77
96965,27,83791,440245,138.69
96966,87,25319,440247,1145.8
96967,52,75328,440248,885.83
96968,45,43846,440259,454.81
96969,17,38796,440262,1828.14
96970,62,99896,440266,264.35
96971,82,45843,440268,3109.81
96972,58,99066,440283,417.49
96973,27,48366,440286,186.9
96974,37,41201,440289,495.52
96975,8,24569,440300,565.74
96976,9,82117,440303,1747.0
96977,97,35835,440305,100.85
96978,71,80434,440308,642.77
96979,24,41904,440311,2185.03
96980,56,15149,440314,8.11
96981,9,53716,440316,354.29
96982,90,99083,440329,1999.08
96983,70,85622,440332,109.99
96984,95,31854,440337,723.83
96985,8,70997,440338,348.68
96986,45,44981,440347,288.95
96987,50,15160,440373,207.06
96988,68,40999,440379,485.31
96989,82,42982,440383,965.98
96990,34,65655,440390,1378.02
96991,91,38428,440394,2417.45
96992,44,32355,440412,2591.28
96993,91,84352,440413,2923.19
96994,12,3631,440417,1647.27
96995,34,99704,440424,2917.37
96996,31,51343,440434,1774.94
96997,58,47564,440444,990.74
96998,34,54482,440451,2092.55
96999,97,37272,440453,413.31
97000,41,6193,440455,1128.88
97001,29,99148,440463,664.45
97002,74,43484,440470,358.79
97003,68,10894,440472,863.58
97004,5,5276,440477,1388.54
97005,77,91995,440480,849.56
97006,69,38013,440481,831.27
97007,49,23333,440482,2758.7
97008,80,79227,440485,1522.02
97009,81,72416,440488,2039.86
97010,6,13881,440491,1580.77
97011,73,25352,440498,157.65
97012,57,66699,440499,2280.22
97013,44,4051,440503,2389.91
97014,29,7782,440509,2424.61
97015,45,19203,440510,185.92
97016,80,66160,440517,1636.93
97017,27,35687,440524,134.35
97018,97,90567,440529,111.56
97019,68,45969,440540,776.26
97020,25,48512,440543,871.5
97021,1,3391,440546,519.92
97022,29,45296,440556,1076.92
97023,9,72157,440557,1135.72
97024,71,56151,440558,173.2
97025,12,60805,440560,21.46
97026,8,73991,440562,162.51
97027,2,54433,440568,1138.43
97028,88,71927,440571,1517.55
97029,34,88231,440577,750.53
97030,20,18918,440579,2974.4
97031,67,49002,440584,862.24
97032,75,61137,440588,3622.71
97033,26,20810,440592,5232.58
97034,47,40676,440593,401.81
97035,29,43232,440595,1426.21
97036,45,71463,440604,826.07
97037,25,89116,440607,530.65
97038,8,60247,440622,536.76
97039,18,91702,440626,1639.82
97040,43,75333,440634,485.59
97041,8,77470,440637,487.06
97042,81,16620,440640,66.9
97043,44,92059,440643,1828.34
97044,9,22281,440649,441.8
97045,94,48824,440650,2040.16
97046,34,50161,440653,462.46
97047,12,37008,440655,346.84
97048,57,40620,440658,1533.76
97049,75,73277,440674,297.29
97050,56,2181,440688,1161.25
97051,54,16074,440689,1951.12
97052,15,76786,440693,3404.45
97053,14,20364,440697,179.61
97054,85,78219,440699,1068.3
97055,77,67386,440700,426.93
97056,27,16000,440702,651.76
97057,70,78704,440706,229.03
97058,16,19336,440710,504.84
97059,4,93626,440711,1408.97
97060,19,81078,440715,461.31
97061,90,35112,440719,1894.75
97062,89,75877,440724,1705.17
97063,35,69909,440727,1686.07
97064,70,56515,440729,474.44
97065,89,66171,440730,402.82
97066,3,17197,440733,773.47
97067,42,15381,440740,1535.87
97068,69,36010,440744,315.99
97069,72,85195,440748,1657.28
97070,40,61070,440749,657.69
97071,13,90493,440759,1766.29
97072,79,645,440762,1225.66
97073,75,19322,440764,1541.36
97074,75,62191,440768,1282.56
97075,57,61719,440769,1232.26
97076,57,34539,440771,1299.86
97077,85,8928,440790,1105.4
97078,40,30548,440791,96.59
97079,64,8545,440795,330.67
97080,95,3193,440797,2594.57
97081,41,75058,440799,1042.25
97082,28,68449,440800,1075.04
97083,24,22797,440803,1453.83
97084,79,50745,440804,978.14
97085,11,91223,440807,405.15
97086,100,30304,440819,1065.57
97087,27,67101,440820,472.29
97088,48,29867,440821,2005.54
97089,80,39478,440829,1058.1
97090,55,54129,440830,2210.47
97091,63,7944,440831,161.2
97092,92,23214,440852,1429.69
97093,6,47660,440853,22.72
97094,3,14104,440856,665.19
97095,24,50572,440861,349.38
97096,80,9770,440862,446.39
97097,13,41947,440868,479.78
97098,87,96909,440870,1151.77
97099,61,36131,440881,4062.7
97100,67,80215,440883,1441.12
97101,84,7284,440889,342.76
97102,50,8114,440890,427.34
97103,71,43596,440892,62.22
97104,99,12338,440893,2649.75
97105,67,24106,440908,3450.09
97106,99,98445,440912,964.1
97107,72,97359,440919,1393.36
97108,15,73522,440920,190.48
97109,100,41666,440933,304.25
97110,64,58199,440934,656.12
97111,64,46910,440945,71.68
97112,55,24832,440946,1537.92
97113,43,81957,440948,515.76
97114,70,87086,440950,252.55
97115,25,13906,440955,441.04
97116,8,10252,440958,593.95
97117,30,1358,440961,1004.79
97118,94,22502,440964,1283.94
97119,64,96505,440965,566.49
97120,78,81997,440969,840.33
97121,28,28417,440970,1053.07
97122,47,27108,440975,3019.57
97123,79,55325,440978,1676.35
97124,85,39766,440980,374.51
97125,67,24021,440981,1521.76
97126,42,59975,440984,980.07
97127,76,32706,440987,957.17
97128,56,84560,440992,1463.44
97129,32,84521,440994,1003.44
97130,29,78748,441005,965.66
97131,39,23201,441007,1823.43
97132,97,82563,441011,176.01
97133,28,94690,441014,1769.11
97134,83,96390,441017,1258.5
97135,32,86443,441023,1497.14
97136,14,22732,441028,652.43
97137,84,87980,441034,1314.48
97138,100,43891,441039,2344.8
97139,21,12229,441040,815.46
97140,74,83538,441042,924.14
97141,29,18441,441047,1567.88
97142,91,46300,441048,1287.92
97143,11,37574,441054,464.05
97144,16,60173,441057,1068.93
97145,22,29512,441060,20.58
97146,9,22496,441068,1298.09
97147,71,95937,441073,987.21
97148,55,4751,441075,1517.94
97149,83,17503,441076,443.01
97150,20,31632,441077,1891.22
97151,62,93345,441084,2339.4
97152,84,72287,441086,493.07
97153,80,20279,441088,461.48
97154,2,21411,441095,808.51
97155,17,84027,441103,2046.62
97156,8,11535,441112,96.6
97157,75,88241,441118,2996.75
97158,77,7962,441119,650.58
97159,60,71397,441120,1589.79
97160,51,15975,441121,640.96
97161,100,13172,441124,623.86
97162,32,85850,441129,692.96
97163,68,52189,441130,350.75
97164,6,90659,441131,107.33
97165,52,48785,441135,97.8
97166,12,80894,441136,755.11
97167,27,92382,441138,90.0
97168,15,52077,441139,2117.38
97169,16,19019,441141,72.68
97170,18,10761,441148,1559.19
97171,67,59250,441152,1533.18
97172,77,84586,441155,1345.31
97173,41,30882,441156,2094.59
97174,52,42565,441168,120.44
97175,5,34371,441173,2085.6
97176,33,55247,441178,1152.97
97177,11,50912,441187,3021.32
97178,33,84276,441191,828.45
97179,27,31941,441194,62.59
97180,60,23485,441196,1459.66
97181,51,72163,441220,2348.24
97182,3,26123,441234,994.26
97183,45,26235,441240,465.52
97184,53,4584,441241,1166.37
97185,84,37554,441242,772.16
97186,99,82555,441256,2403.23
97187,55,49359,441259,804.99
97188,38,50327,441262,3738.76
97189,49,70374,441267,2577.7
97190,35,86001,441277,115.15
97191,45,56325,441278,643.12
97192,30,26516,441281,797.17
97193,68,3914,441284,127.5
97194,17,41707,441285,850.52
97195,93,97231,441286,217.36
97196,59,53594,441288,298.58
97197,22,44184,441289,283.51
97198,51,73727,441294,314.2
97199,90,82725,441297,2685.12
97200,22,71899,441305,259.79
97201,40,2939,441309,926.95
97202,98,76110,441312,459.74
97203,78,77239,441318,1070.47
97204,60,72359,441324,59.79
97205,68,46459,441332,73.4
97206,77,30284,441335,493.28
97207,85,8953,441336,274.38
97208,23,74976,441338,2919.71
97209,32,27872,441339,504.18
97210,28,68826,441342,177.81
97211,28,15983,441343,1915.59
97212,50,11523,441345,357.6
97213,48,62496,441347,1964.49
97214,45,10111,441352,266.88
97215,68,92662,441358,226.53
97216,10,9808,441363,1249.31
97217,5,29991,441364,471.86
97218,23,48433,441368,822.92
97219,3,74247,441373,425.83
97220,26,84389,441385,891.73
97221,55,73062,441386,1978.72
97222,44,84248,441388,1335.44
97223,87,78295,441399,230.4
97224,11,14883,441400,1075.14
97225,85,22317,441407,1709.23
97226,99,95559,441415,554.68
97227,37,96622,441419,395.22
97228,6,20994,441420,256.46
97229,65,66919,441426,32.71
97230,84,45373,441427,1140.98
97231,66,54469,441433,471.67
97232,1,68057,441434,116.18
97233,22,78775,441437,300.74
97234,49,55947,441438,1757.8
97235,2,54481,441446,849.3
97236,17,34703,441447,2215.71
97237,77,20445,441448,2345.26
97238,19,15022,441453,821.1
97239,34,50764,441454,2626.59
97240,17,62688,441455,1828.2
97241,86,41992,441458,503.69
97242,60,46701,441463,2205.17
97243,16,84133,441471,972.28
97244,32,55658,441473,2146.92
97245,85,34822,441478,1551.79
97246,100,44718,441484,3930.51
97247,10,136,441488,1646.16
97248,13,54728,441493,1993.99
97249,11,53261,441496,1115.07
97250,12,79880,441499,3591.04
97251,88,22055,441510,417.08
97252,25,74051,441511,2529.01
97253,11,49907,441517,611.45
97254,59,91710,441524,452.82
97255,79,60909,441526,822.28
97256,88,54194,441528,219.11
97257,89,54254,441535,370.8
97258,20,77664,441536,1306.89
97259,74,41551,441537,741.98
97260,43,77202,441542,1147.37
97261,31,25191,441544,1345.06
97262,76,65094,441548,732.81
97263,29,52411,441552,1432.09
97264,66,31594,441554,944.62
97265,69,90676,441556,390.19
97266,83,65793,441557,878.3
97267,55,46738,441563,1492.4
97268,3,59579,441568,116.87
97269,93,47706,441569,466.14
97270,27,41572,441570,79.18
97271,80,35622,441574,714.7
97272,3,21407,441579,1283.35
97273,80,64531,441587,560.66
97274,48,61106,441592,1878.77
97275,23,79723,441595,70.96
97276,30,84276,441597,270.12
97277,37,5796,441599,2031.25
97278,2,55251,441604,281.9
97279,71,9811,441605,765.47
97280,46,36282,441625,1048.4
97281,5,56993,441630,1179.48
97282,65,32645,441632,230.62
97283,41,45125,441639,901.55
97284,28,64041,441651,1546.17
97285,35,14819,441655,1865.05
97286,98,60677,441659,299.54
97287,11,97078,441660,1280.52
97288,93,70302,441663,1897.79
97289,66,14975,441665,1123.56
97290,30,5621,441669,3076.43
97291,33,89917,441672,1056.65
97292,4,99009,441674,637.99
97293,52,39601,441680,47.2
97294,10,77975,441690,2611.66
97295,13,32447,441694,633.29
97296,37,86302,441696,302.72
97297,22,2800,441698,180.02
97298,32,15646,441700,2215.1
97299,92,68741,441708,2015.86
97300,17,46070,441710,1107.74
97301,92,84972,441720,967.98
97302,34,32308,441725,443.87
97303,52,91247,441726,1403.38
97304,19,80066,441731,15.98
97305,11,18143,441734,1188.31
97306,99,37200,441741,1204.99
97307,54,67581,441743,531.08
97308,44,42377,441745,3792.27
97309,31,68303,441746,311.06
97310,92,79473,441751,1039.65
97311,23,21222,441758,1241.03
97312,41,6086,441760,2383.33
97313,69,77342,441761,300.3
97314,48,94528,441765,816.02
97315,76,1889,441768,741.12
97316,58,8770,441772,1976.46
97317,11,6665,441785,1218.96
97318,51,3081,441787,1308.3
97319,93,56827,441792,736.33
97320,32,66030,441799,2307.04
97321,100,53311,441800,3244.7
97322,95,58325,441801,1076.0
97323,51,90910,441804,589.45
97324,100,44778,441809,1408.22
97325,76,83858,441812,1150.77
97326,5,39142,441816,3085.25
97327,41,68260,441818,341.65
97328,32,93065,441824,1819.83
97329,58,72354,441831,958.74
97330,35,67786,441832,1175.94
97331,97,28211,441837,799.57
97332,80,51194,441844,611.45
97333,3,66753,441850,657.24
97334,39,78917,441851,2611.88
97335,54,98763,441860,1148.29
97336,38,77843,441861,34.14
97337,79,39312,441872,310.42
97338,1,75912,441874,81.73
97339,52,4998,441876,495.56
97340,52,27829,441877,1808.96
97341,54,33175,441886,65.7
97342,24,14239,441916,628.82
97343,21,13521,441920,3208.67
97344,97,24602,441924,487.74
97345,65,62339,441930,371.91
97346,67,75887,441931,2277.41
97347,36,94894,441933,1873.79
97348,31,37023,441943,2537.31
97349,37,39419,441945,353.51
97350,97,23812,441947,189.9
97351,11,44078,441967,193.33
97352,4,8633,441969,1312.38
97353,61,52457,441978,3344.38
97354,22,12818,441982,107.37
97355,61,14719,441989,3011.8
97356,37,28557,441994,184.51
97357,92,89740,442001,2093.52
97358,20,48888,442007,275.76
97359,36,10487,442018,2074.45
97360,3,83732,442019,1239.19
97361,43,9193,442040,695.13
97362,11,9308,442044,99.95
97363,81,82979,442047,580.78
97364,12,82254,442050,1978.43
97365,92,47714,442052,2487.01
97366,82,46555,442053,187.1
97367,9,56952,442060,1477.03
97368,76,37825,442062,1176.03
97369,77,57569,442063,1863.26
97370,70,70516,442070,52.56
97371,94,14863,442075,3386.27
97372,83,67530,442086,769.8
97373,27,99828,442087,600.36
97374,25,78341,442095,1272.64
97375,73,9772,442107,183.2
97376,23,72384,442108,231.11
97377,77,10934,442110,1552.16
97378,76,19741,442111,827.5
97379,72,62714,442115,2243.72
97380,32,90019,442116,1618.67
