product_id,product_name,category_id,supplier_id,brand_id,selling_price,cost_price,launch_date,status
14576,Point Morning,14,5,100,26.99,18.09,2022-10-26,Active
14577,Specific Paper,13,74,103,297.53,137.1,2020-11-26,Active
14578,Rate Film,17,73,58,564.89,462.83,2025-08-18,Active
14579,Entire Mention,21,227,1,152.41,110.46,2025-06-22,Active
14580,Record Morning,20,4,182,554.48,343.24,2024-09-06,Active
14581,Step Picture,23,123,75,159.29,105.43,2025-10-13,Discontinued
14582,Base Father,3,152,197,687.81,383.92,2020-11-24,Active
14583,Benefit Always,25,21,175,535.84,279.53,2025-06-17,Active
14584,Issue Imagine,24,86,147,274.27,151.7,2023-09-16,Active
14585,Mention Agreement,15,275,140,619.77,342.51,2021-07-13,Discontinued
14586,Fish At,7,6,58,133.02,88.49,2025-01-19,Discontinued
14587,Manager Hold,25,37,101,579.8,451.18,2025-05-14,Active
14588,Citizen Course,2,25,185,649.31,469.98,2021-12-14,Active
14589,Bank Between,19,11,49,366.77,177.89,2022-06-20,Active
14590,Marriage Film,6,36,44,257.93,136.83,2025-03-20,Active
14591,Resource Prepare,9,72,16,515.54,326.21,2023-04-18,Active
14592,Kid Own,2,132,137,557.97,314.03,2024-01-24,Active
14593,Record Including,1,115,96,175.42,81.3,2024-04-29,Active
14594,Section Assume,19,136,166,327.47,228.48,2025-11-22,Discontinued
14595,Accept City,1,150,154,597.02,356.58,2021-04-09,Active
14596,Say Stage,2,35,132,413.46,263.1,2025-06-10,Active
14597,Source New,13,88,144,13.88,8.26,2023-11-17,Discontinued
14598,However Strong,8,123,10,175.14,97.73,2024-07-27,Active
14599,Animal Care,23,88,150,876.15,426.7,2025-10-26,Active
14600,House Hotel,19,178,1,70.34,47.83,2025-08-29,Active
14601,Song Area,11,242,24,911.58,416.23,2024-03-11,Active
14602,Become Carry,5,39,190,400.94,255.07,2023-11-07,Active
14603,Daughter Force,25,147,106,438.56,319.88,2024-05-24,Active
14604,North Two,20,82,37,544.04,465.63,2020-03-27,Active
14605,For Force,16,33,97,249.96,139.91,2023-06-01,Active
14606,Send Manager,25,289,58,457.77,270.05,2021-07-02,Discontinued
14607,Morning Word,24,84,152,446.73,356.34,2024-02-28,Active
14608,Morning Economy,5,15,136,157.9,104.21,2025-03-28,Active
14609,Decision After,11,73,11,790.87,372.06,2025-06-03,Active
14610,Edge Difficult,9,26,12,572.57,284.98,2023-12-04,Active
14611,Question Suddenly,1,32,55,104.32,71.16,2020-11-08,Active
14612,Whom Fund,14,155,198,303.4,138.72,2020-01-14,Active
14613,List Source,1,163,142,195.13,157.44,2022-05-15,Active
14614,Open Edge,10,235,66,1000.79,469.16,2021-08-25,Active
14615,Himself Campaign,3,63,26,70.5,33.55,2021-04-15,Active
14616,City Operation,18,56,136,24.4,14.83,2020-06-21,Active
14617,Spend Certain,22,31,33,353.57,265.99,2022-06-07,Active
14618,Three However,16,206,26,131.03,77.22,2022-10-14,Active
14619,Section Imagine,20,201,32,35.25,28.74,2021-07-30,Active
14620,Season Tv,19,67,65,513.74,259.23,2023-01-24,Active
14621,What North,21,166,92,209.36,145.14,2021-02-27,Active
14622,Main Reality,21,213,12,67.36,47.98,2020-06-24,Discontinued
14623,Reach Impact,20,261,190,422.75,251.9,2020-08-10,Active
14624,Third Throughout,18,27,153,91.29,51.04,2024-01-06,Active
14625,Charge Section,18,123,40,320.41,168.72,2025-01-16,Discontinued
14626,Usually Force,10,155,66,673.86,489.19,2022-01-14,Active
14627,Need Religious,20,170,99,200.85,120.46,2025-03-23,Active
14628,Item Morning,8,189,102,846.42,467.44,2020-12-24,Active
14629,Explain Certain,13,213,121,123.94,98.95,2023-03-10,Active
14630,Single Then,24,22,27,596.75,484.68,2023-09-25,Active
14631,Gun Hot,1,86,123,872.07,407.0,2024-12-03,Active
14632,Send Way,21,1,185,546.54,422.4,2023-06-10,Active
14633,Couple Board,16,142,61,1061.38,496.77,2025-04-12,Discontinued
14634,Daughter News,20,142,82,246.1,148.35,2020-08-04,Active
14635,Let Take,1,112,107,724.63,348.6,2025-01-28,Active
14636,Step Establish,8,5,153,726.93,443.77,2024-03-07,Active
14637,Recognize Thing,13,26,40,670.37,384.52,2021-12-01,Active
14638,Great Great,16,93,116,247.28,176.78,2025-05-09,Active
14639,Whether Theory,20,163,119,434.37,292.59,2023-02-27,Active
14640,Table Two,8,68,93,792.43,460.8,2023-02-17,Active
14641,Whom Movement,11,279,87,596.44,323.34,2025-11-18,Active
14642,Once Color,18,290,168,438.66,272.92,2023-12-29,Active
14643,Story Politics,11,59,15,619.57,475.72,2023-11-04,Active
14644,Your What,1,79,98,607.28,495.7,2025-06-28,Active
14645,Shake Picture,12,86,42,654.99,465.42,2022-05-10,Active
14646,Technology Become,1,300,17,1050.72,489.86,2025-05-29,Active
14647,Realize Bring,19,243,98,210.08,112.25,2021-09-16,Active
14648,Open City,18,75,33,480.01,225.8,2025-10-12,Active
14649,Take Politics,17,299,91,401.35,321.75,2023-02-10,Active
14650,Few Certain,24,123,88,98.69,75.39,2023-04-06,Active
14651,Affect Good,12,14,123,390.89,242.77,2024-11-28,Active
14652,Child Wonder,6,227,134,440.11,326.47,2020-02-15,Active
14653,Prepare Whom,25,193,119,669.86,496.23,2020-01-19,Active
14654,Program Admit,8,25,145,369.22,197.06,2020-02-10,Active
14655,Story Today,20,218,85,385.37,196.14,2025-11-19,Active
14656,Girl Theory,17,217,80,637.23,470.52,2023-07-19,Active
14657,Spend Picture,18,224,18,63.95,36.68,2022-02-06,Active
14658,Imagine Anyone,18,70,166,579.68,409.64,2020-12-30,Active
14659,Western Send,21,81,125,274.65,167.32,2020-07-22,Active
14660,Including Little,3,180,142,754.29,405.07,2025-11-27,Active
14661,Course Throughout,21,128,159,34.92,21.65,2021-10-12,Active
14662,Open Citizen,10,93,68,214.19,185.82,2020-07-31,Active
14663,Poor Shake,7,214,25,25.14,16.96,2023-08-20,Active
14664,Turn Necessary,21,75,47,34.81,17.23,2024-08-25,Active
14665,Three Accept,19,141,182,426.81,220.98,2025-03-15,Active
14666,Carry Physical,4,241,79,309.51,173.34,2025-09-02,Active
14667,Strategy Enough,14,48,156,49.82,38.76,2022-11-28,Active
14668,Federal Point,5,160,63,51.5,26.28,2024-03-04,Active
14669,For Among,22,232,194,350.49,239.34,2024-06-21,Active
14670,Season Agreement,10,16,93,126.09,101.99,2021-01-06,Active
14671,Your Recognize,15,204,100,270.07,161.87,2024-03-26,Active
14672,Prepare Leave,19,34,40,111.88,65.78,2025-05-30,Active
14673,Growth Better,11,51,133,770.06,456.7,2025-06-29,Active
14674,West Feel,9,158,92,342.24,165.06,2024-12-29,Active
14675,Color Class,23,276,78,337.38,271.08,2024-08-21,Active
14676,News Fight,25,39,181,333.43,251.6,2023-02-22,Active
14677,Bring Leg,16,254,143,453.97,247.39,2023-02-20,Active
14678,Suddenly North,2,48,131,619.5,455.66,2024-11-01,Active
14679,Your Hard,3,270,143,282.19,136.2,2022-07-23,Active
14680,Issue Effort,8,88,8,476.94,271.39,2022-05-14,Active
14681,Space Yourself,17,188,111,489.71,371.46,2020-11-20,Active
14682,Whose Entire,2,54,23,943.03,432.96,2020-06-17,Active
14683,None Board,24,10,144,31.2,19.19,2021-01-13,Active
14684,Medical Need,22,159,118,420.82,243.12,2020-06-21,Active
14685,From His,13,118,91,117.42,98.65,2024-02-14,Active
14686,Your Catch,22,16,151,207.29,111.67,2021-03-23,Active
14687,Affect Clear,1,112,115,423.09,333.02,2020-02-14,Active
14688,High News,6,76,79,555.4,264.68,2024-04-15,Active
14689,Smile Source,12,300,7,861.25,423.77,2021-10-16,Active
14690,Choice News,18,154,24,297.77,137.35,2024-06-18,Active
14691,Power Weight,16,16,75,289.35,224.22,2022-09-12,Active
14692,Source Him,13,223,64,81.66,49.45,2024-01-05,Active
14693,Thing New,22,220,70,328.86,156.79,2025-09-29,Active
14694,Certain West,7,152,101,338.74,203.57,2024-02-19,Active
14695,Strategy Effort,10,169,22,189.52,137.13,2023-06-05,Active
14696,Then Bit,15,34,158,80.62,54.17,2025-03-17,Active
14697,Bit Step,8,152,30,559.42,326.84,2021-09-15,Active
14698,Imagine Couple,11,59,108,327.12,241.53,2023-11-10,Active
14699,Morning Shake,5,78,165,168.09,121.88,2024-02-06,Active
14700,Argue Strategy,16,90,72,465.26,387.07,2023-03-01,Active
14701,News New,15,206,60,102.92,64.2,2023-08-02,Active
14702,Campaign World,5,40,200,456.11,239.07,2025-07-25,Active
14703,Impact List,1,240,41,238.51,115.63,2024-11-02,Active
14704,Effort Recently,16,9,130,252.27,164.57,2023-11-27,Discontinued
14705,Gun Religious,8,104,39,37.6,30.11,2021-01-22,Active
14706,Happy His,1,119,42,212.86,115.27,2022-09-28,Active
14707,Wonder Fish,12,49,40,971.22,498.09,2022-05-17,Active
14708,Capital Feel,19,261,141,525.8,252.79,2022-10-19,Active
14709,Between Space,18,254,68,684.37,446.67,2022-08-27,Active
14710,Establish Student,18,274,197,619.53,487.58,2024-11-18,Active
14711,Strong Agreement,13,26,107,504.04,432.91,2022-01-14,Active
14712,Happy Federal,21,44,26,827.56,381.5,2023-12-02,Active
14713,Because Company,1,26,30,309.28,258.29,2025-10-09,Active
14714,Explain North,18,34,31,813.83,372.78,2025-08-03,Active
14715,Happy Prevent,1,151,108,963.75,438.8,2024-07-31,Active
14716,Season Life,25,53,200,919.93,460.91,2021-10-13,Active
14717,Cold Kid,2,41,155,799.98,439.38,2020-05-06,Active
14718,Thing Short,6,146,122,643.38,369.01,2022-06-10,Active
14719,Mention Hour,2,93,63,423.83,217.04,2022-08-03,Active
14720,Need Wonder,8,34,89,166.5,138.12,2020-05-07,Active
14721,After High,21,168,96,538.41,258.58,2020-05-04,Active
14722,Space Use,17,243,71,528.83,356.03,2024-06-06,Active
14723,Lot Whether,6,98,106,286.03,196.01,2024-04-02,Active
14724,Season Picture,21,72,35,298.56,224.7,2022-04-10,Active
14725,Fight Smile,17,90,86,84.65,52.83,2022-12-08,Active
14726,Yard Whose,6,101,142,926.31,443.66,2024-12-05,Active
14727,List Probably,23,253,87,607.07,286.94,2024-06-20,Active
14728,Table Hold,16,6,104,99.39,84.42,2024-10-19,Active
14729,Take Citizen,20,129,157,170.91,145.16,2024-06-15,Active
14730,Step Campaign,16,257,10,188.63,145.08,2024-05-15,Active
14731,Official Economy,24,115,198,995.82,473.89,2022-06-30,Active
14732,Thing Prepare,9,119,70,257.45,143.91,2025-10-31,Active
14733,Still Use,16,229,199,227.23,138.66,2021-07-12,Active
14734,Physical After,22,134,87,378.44,257.45,2020-12-30,Active
14735,Land Marriage,4,129,93,642.12,342.07,2023-09-29,Active
14736,Child Accept,8,30,87,881.87,421.34,2025-10-01,Active
14737,Stage Difficult,7,120,110,419.3,244.91,2023-06-24,Active
14738,Listen Argue,5,205,126,503.97,351.91,2022-08-27,Active
14739,Thing Story,1,259,110,759.25,421.35,2020-04-20,Active
14740,Force New,25,295,81,114.96,74.66,2021-03-31,Active
14741,Explain Stand,16,42,137,553.95,449.1,2022-04-15,Active
14742,However Clear,11,254,174,223.79,102.58,2022-03-01,Active
14743,Yard Stand,5,102,123,572.34,463.31,2022-06-14,Active
14744,Maybe Morning,16,205,156,1032.61,472.39,2025-03-10,Active
14745,Recently Citizen,24,251,52,554.7,351.12,2022-05-24,Active
14746,Feel Feel,14,67,200,412.02,249.78,2022-05-04,Active
14747,Better Film,10,280,157,960.17,439.25,2020-02-13,Active
14748,Dinner Think,24,282,161,391.54,272.6,2021-09-05,Active
14749,Become Weight,6,135,191,452.65,311.99,2023-10-18,Discontinued
14750,Maybe Yard,10,58,137,220.41,104.83,2023-06-24,Active
14751,Set Bit,17,101,3,285.18,210.88,2023-04-15,Active
14752,From Door,24,118,72,263.98,161.81,2021-10-24,Active
14753,Imagine Manager,13,171,67,602.0,347.7,2023-07-03,Active
14754,Course Pass,23,237,65,204.23,95.91,2025-09-13,Active
14755,Soldier Suddenly,3,203,72,293.68,142.0,2022-05-15,Active
14756,Thing For,21,221,1,67.15,34.91,2020-04-07,Discontinued
14757,Citizen Growth,4,60,23,27.86,18.44,2025-02-04,Active
14758,Strong Tv,16,217,51,481.14,385.18,2024-02-02,Active
14759,Serve Myself,7,261,103,297.77,251.42,2022-06-02,Active
14760,Whom Company,6,109,14,623.85,418.77,2020-03-30,Active
14761,Space Religious,18,241,112,377.42,239.17,2025-06-15,Active
14762,Yard Edge,21,85,38,966.17,455.73,2020-02-20,Active
14763,Those Board,19,203,56,293.36,146.25,2022-02-26,Active
14764,Agreement More,6,21,137,154.01,95.93,2023-09-04,Active
14765,Smile Couple,23,146,75,225.67,114.0,2022-07-25,Active
14766,Individual Citizen,1,55,131,754.85,386.05,2024-01-06,Discontinued
14767,Certain Well,7,222,26,461.78,232.48,2025-08-23,Active
14768,Open Purpose,4,91,140,292.67,205.6,2023-05-21,Discontinued
14769,Establish Western,6,20,148,33.56,16.36,2022-07-30,Discontinued
14770,Ahead Wonder,1,213,148,197.75,137.62,2023-10-09,Active
14771,Your After,22,2,158,70.27,43.08,2022-07-24,Discontinued
14772,Clear From,5,17,78,87.91,44.39,2023-03-13,Active
14773,Fear Him,5,261,135,286.44,149.81,2022-05-10,Active
14774,Table List,7,300,135,833.48,397.27,2022-06-07,Active
14775,Area Popular,11,182,20,482.73,270.08,2024-04-28,Active
14776,Reach Physical,22,246,75,748.21,374.32,2022-09-27,Active
14777,Technology Single,2,280,87,430.26,338.51,2022-10-09,Active
14778,Assume Imagine,11,288,22,459.04,298.59,2021-12-30,Active
14779,Daughter Must,13,194,119,259.6,122.85,2022-04-03,Active
14780,Scientist Your,7,18,55,494.51,332.09,2024-09-02,Active
14781,Animal Child,20,202,160,887.43,412.62,2022-01-05,Active
14782,Feel Well,5,190,89,247.79,147.67,2022-10-29,Active
14783,Little Anyone,13,122,82,284.45,227.61,2021-09-28,Active
14784,Table Must,11,142,74,173.99,119.0,2022-01-09,Active
14785,Serve Own,1,233,164,46.34,36.31,2020-10-12,Discontinued
14786,Laugh Choice,6,50,177,211.94,142.23,2023-10-29,Active
14787,Mention Capital,7,300,103,667.27,370.89,2025-06-04,Active
14788,Three Mention,10,292,178,526.55,392.59,2024-11-23,Active
14789,Chair Player,10,252,199,889.12,407.1,2020-04-19,Active
14790,Way Get,21,1,16,77.81,49.99,2021-01-11,Active
14791,Chair Serious,12,76,136,346.71,218.4,2025-10-09,Active
14792,Base Resource,8,219,5,420.29,309.5,2021-06-18,Active
14793,Way Consider,24,286,81,301.13,255.33,2025-04-18,Discontinued
14794,Area World,6,282,128,82.43,47.94,2021-08-29,Active
14795,Myself Put,21,211,195,584.3,332.22,2025-02-28,Active
14796,Laugh Strategy,8,38,79,296.33,183.5,2025-01-24,Active
14797,Great Happy,6,88,17,93.61,60.33,2021-12-21,Active
14798,Recently Technology,24,294,17,53.38,29.7,2023-10-18,Active
14799,Doctor Turn,1,277,198,398.18,311.38,2023-04-18,Active
14800,Physical Single,21,203,66,503.52,337.95,2021-04-29,Active
14801,Radio Item,15,100,152,202.19,106.08,2020-11-20,Active
14802,Consider Citizen,8,41,84,28.11,13.91,2023-06-15,Active
14803,Him Let,4,163,54,368.86,242.18,2021-04-08,Active
14804,Government Imagine,23,256,191,719.7,483.38,2024-12-30,Active
14805,Maybe Purpose,7,161,155,392.16,263.5,2025-09-12,Active
14806,Theory Impact,13,282,99,805.58,374.83,2025-07-04,Active
14807,Admit Couple,20,169,96,477.88,310.35,2022-02-23,Active
14808,Tv Leg,15,125,198,723.01,362.05,2021-06-04,Active
14809,Say Yard,19,48,81,341.84,190.11,2021-09-19,Discontinued
14810,Movie Because,7,93,140,15.1,7.96,2021-06-14,Active
14811,Marriage Politics,12,89,31,79.98,55.35,2025-02-21,Active
14812,Think Citizen,1,28,86,424.71,208.27,2020-12-26,Active
14813,Laugh Capital,15,266,37,568.91,284.09,2022-06-15,Active
14814,Certainly Resource,3,155,185,787.83,424.32,2021-12-06,Active
14815,Eat Company,16,147,110,217.86,112.28,2020-09-05,Active
14816,Land Story,10,70,141,778.94,445.6,2021-11-21,Active
14817,Space Movement,4,168,104,736.87,442.69,2020-08-09,Active
14818,Section Dark,11,215,115,58.42,35.54,2020-06-10,Active
14819,Citizen Couple,17,69,103,503.0,374.09,2022-09-13,Active
14820,Your Themselves,23,149,187,180.8,96.11,2020-03-18,Active
14821,Feel Star,12,77,182,802.09,374.03,2022-09-01,Active
14822,Once Maybe,8,266,157,600.87,471.1,2021-07-14,Active
14823,Fund Throughout,11,300,199,888.29,491.81,2025-08-30,Active
14824,Agreement Among,13,283,18,936.73,454.81,2025-03-28,Discontinued
14825,Whether Attorney,15,10,92,462.19,396.19,2023-03-21,Discontinued
14826,Star American,10,83,200,747.98,494.76,2025-12-05,Active
14827,Color Beat,3,199,44,18.65,8.5,2022-08-23,Active
14828,Company Shake,5,147,95,696.69,440.28,2022-10-08,Active
14829,Child Become,10,130,97,350.33,163.74,2023-12-26,Active
14830,Let Name,15,178,130,706.81,371.33,2025-07-03,Active
14831,Him Benefit,1,273,193,717.7,411.95,2020-07-28,Active
14832,Probably Ahead,24,226,160,491.99,239.14,2022-04-30,Active
14833,Film Clear,25,201,86,827.63,471.26,2020-06-11,Active
14834,Certainly List,13,154,116,586.19,311.46,2024-02-12,Discontinued
14835,Manager Picture,21,60,193,393.2,258.03,2023-09-30,Active
14836,Student Purpose,25,26,113,707.29,444.84,2022-03-09,Active
14837,Together Second,5,191,37,582.37,321.23,2025-08-06,Active
14838,Base Reality,23,57,149,933.7,461.41,2020-08-09,Active
14839,Set For,7,278,110,518.44,375.24,2024-12-29,Active
14840,Cup Area,10,31,21,343.87,179.75,2022-10-13,Discontinued
14841,Government Table,4,136,75,433.28,234.37,2021-09-24,Discontinued
14842,Serious Imagine,19,109,83,456.82,278.9,2021-01-21,Active
14843,Few Good,23,154,19,268.15,128.73,2024-12-16,Active
14844,College Impact,16,216,22,19.83,11.25,2021-01-24,Active
14845,Theory Then,16,226,141,871.65,401.09,2024-09-15,Active
14846,Say Politics,13,298,61,280.47,191.19,2021-05-06,Active
14847,After Beat,2,253,84,118.87,100.95,2020-08-09,Active
14848,New Strategy,21,32,137,566.57,342.8,2025-12-19,Active
14849,Need Join,25,263,14,467.34,285.13,2020-05-23,Active
14850,Record Admit,20,125,143,759.24,362.85,2024-06-24,Active
14851,Company Economy,2,223,50,36.73,20.31,2020-02-05,Active
14852,Single Project,25,129,22,283.99,174.41,2021-05-31,Active
14853,Choice Kind,23,115,199,451.87,283.12,2020-11-25,Active
14854,Chance Bank,14,209,55,406.37,190.03,2022-05-17,Active
14855,Soldier Kid,15,43,64,358.98,260.23,2021-11-01,Active
14856,Dinner Smile,13,276,149,13.83,7.12,2025-03-10,Discontinued
14857,Difficult Season,9,105,197,669.9,438.47,2022-04-23,Active
14858,Respond Blood,16,123,94,277.96,203.09,2024-05-10,Discontinued
14859,Government Life,5,210,187,493.27,281.01,2023-02-18,Discontinued
14860,Set Federal,24,163,100,284.67,143.85,2024-12-30,Active
14861,Leave Say,10,230,125,408.72,249.55,2025-11-14,Active
14862,Better Power,10,60,179,203.67,125.54,2022-03-07,Active
14863,Bring Realize,4,140,79,73.9,53.03,2023-02-02,Active
14864,Animal Idea,8,236,42,446.47,317.48,2022-02-24,Active
14865,Mother Edge,17,128,1,497.05,391.28,2025-12-28,Active
14866,Main Require,4,219,82,424.3,234.09,2025-05-29,Active
14867,Mention Economy,22,265,46,554.91,322.98,2021-05-01,Active
14868,Send Fear,20,61,26,216.19,172.51,2021-08-29,Active
14869,Little Probably,16,174,95,501.35,385.8,2021-06-04,Discontinued
14870,Government Table,13,82,100,277.07,234.88,2020-04-18,Active
14871,Yard Argue,18,52,105,375.83,235.66,2020-06-01,Active
14872,For Technology,8,225,109,227.76,173.63,2020-02-04,Active
14873,Beat For,17,210,7,135.23,91.22,2023-01-16,Active
14874,Specific Clear,5,299,75,193.44,89.27,2024-10-09,Active
14875,Economy Safe,19,290,146,427.72,293.64,2025-07-02,Discontinued
14876,Manager Impact,3,300,132,224.36,123.35,2023-09-13,Active
14877,Whether Program,2,248,190,336.62,154.17,2025-04-21,Active
14878,Company However,25,1,110,629.31,422.36,2020-02-23,Active
14879,Carry For,14,157,197,639.3,306.63,2021-04-26,Active
14880,Good Serious,15,196,183,547.52,344.7,2021-09-28,Active
14881,Take Force,23,35,140,584.7,431.49,2022-11-18,Active
14882,Morning World,15,159,156,368.99,227.84,2025-06-05,Active
14883,Whom Scientist,20,205,6,749.63,421.38,2020-04-28,Active
14884,Admit Song,19,80,109,737.01,365.38,2022-11-15,Active
14885,Manager Child,25,131,39,295.67,163.42,2023-08-15,Active
14886,Think Economy,13,206,113,475.51,267.87,2025-07-16,Discontinued
14887,Well Assume,3,160,104,811.92,429.2,2020-05-10,Active
14888,List North,11,145,182,546.13,343.89,2025-02-22,Active
14889,Land Beat,24,7,185,98.93,67.12,2024-11-20,Active
14890,Capital Explain,15,283,157,360.01,273.1,2022-02-02,Active
14891,Join Fear,22,290,88,486.18,386.33,2020-07-01,Active
14892,Season Medical,3,181,84,60.58,39.44,2024-08-12,Active
14893,Project Good,23,184,103,193.43,127.39,2023-06-04,Active
14894,Short Western,9,214,13,477.2,290.91,2024-11-21,Discontinued
14895,Resource Take,23,29,58,710.52,376.66,2025-05-13,Discontinued
14896,Enough Prepare,20,4,114,402.93,206.06,2022-03-31,Active
14897,Throughout North,2,292,12,438.96,268.76,2023-03-22,Active
14898,Commercial Single,12,89,17,671.52,328.27,2022-09-29,Active
14899,Hold Kid,7,146,89,727.99,481.39,2025-01-05,Active
14900,Citizen Hour,17,155,168,63.08,49.94,2023-02-10,Active
14901,Picture Agreement,14,233,149,622.2,339.36,2020-12-28,Active
14902,Goal Whom,9,18,118,274.03,171.4,2022-04-18,Active
14903,Color Cup,1,156,86,606.26,319.28,2025-05-24,Active
14904,Theory Wonder,3,101,152,10.1,8.36,2021-04-22,Discontinued
14905,Picture Turn,4,152,46,207.66,124.17,2020-06-20,Active
14906,Theory Capital,14,30,62,529.6,413.46,2023-01-07,Active
14907,East Throughout,19,29,147,310.22,188.26,2022-08-27,Active
14908,End Race,23,73,15,513.85,253.33,2023-09-03,Active
14909,Beat Entire,19,290,161,618.13,449.98,2023-03-18,Discontinued
14910,Shake Star,25,149,123,448.21,293.6,2020-08-29,Active
14911,Short American,5,109,69,569.79,424.36,2020-02-02,Active
14912,What Company,22,124,155,407.62,220.74,2025-06-21,Active
14913,Edge Whose,11,150,127,933.6,430.58,2024-11-26,Active
14914,End Hard,15,95,122,531.68,327.1,2025-07-01,Active
14915,Affect Maybe,21,85,105,149.02,91.97,2021-12-17,Active
14916,Purpose More,16,95,193,424.33,268.31,2025-02-28,Active
14917,Owner Board,15,62,143,588.96,479.93,2022-01-12,Active
14918,Necessary Hold,1,255,61,239.53,164.09,2022-10-14,Active
14919,Send From,2,106,2,98.13,75.55,2020-04-05,Active
14920,Point Feel,3,300,178,226.04,132.11,2023-07-29,Active
14921,Section Strong,3,155,161,255.83,206.48,2023-10-20,Active
14922,Idea Marriage,18,25,124,655.25,449.22,2025-05-19,Active
14923,Whose Spend,12,42,190,321.37,179.62,2022-06-16,Active
14924,Player Question,19,17,69,286.49,214.4,2023-12-30,Active
14925,Consider Thing,13,22,145,652.97,409.97,2024-10-01,Active
14926,Think Reveal,24,216,32,229.0,140.64,2023-07-05,Active
14927,Shake Door,9,94,168,637.83,320.35,2021-01-06,Active
14928,Student Imagine,25,211,104,151.45,86.78,2021-06-20,Active
14929,Require Dinner,3,268,192,236.96,146.47,2025-05-04,Active
14930,Care Usually,8,300,146,380.28,269.81,2020-01-12,Active
14931,Government More,6,136,184,573.35,263.06,2020-03-21,Discontinued
14932,Resource Edge,3,9,44,31.71,14.43,2024-12-09,Active
14933,Mother Color,20,237,170,255.24,180.74,2022-05-11,Active
14934,Point Board,7,148,29,236.17,194.85,2021-03-13,Active
14935,Few Prepare,17,246,160,797.47,409.87,2021-04-06,Active
14936,Necessary Program,12,65,135,409.05,312.93,2024-01-02,Active
14937,Life Base,3,97,198,23.17,17.86,2024-11-07,Active
14938,West Yard,16,203,137,269.7,137.61,2025-03-04,Discontinued
14939,Hotel Doctor,6,264,32,127.12,67.74,2023-09-30,Active
14940,Imagine Find,9,190,31,340.78,161.5,2024-11-21,Active
14941,Bring Campaign,9,186,84,493.93,271.38,2022-08-04,Active
14942,However Effort,6,236,189,376.89,177.79,2020-08-10,Active
14943,Technology Company,25,229,38,250.97,134.47,2023-10-26,Active
14944,Commercial Feel,14,102,88,11.33,7.43,2024-11-27,Active
14945,Soldier Kid,17,141,15,901.03,497.53,2020-12-29,Active
14946,Set Project,23,225,147,11.35,5.16,2025-02-24,Active
14947,Morning Charge,15,275,135,232.11,163.83,2020-03-13,Active
14948,Power News,5,45,63,135.07,79.99,2021-03-24,Active
14949,Safe Second,22,12,30,131.15,82.77,2025-02-15,Discontinued
14950,Wonder Yourself,21,124,163,648.62,339.84,2021-12-27,Active
14951,Strategy Force,3,114,96,265.27,161.89,2022-04-15,Active
14952,Pass Movie,10,117,48,711.34,329.68,2024-09-10,Active
14953,Western Bank,11,254,6,775.23,466.67,2025-05-14,Active
14954,Laugh Technology,10,149,27,566.9,277.99,2023-04-14,Active
14955,Race Clear,11,109,100,119.64,67.19,2022-09-28,Active
14956,Care Single,7,289,16,74.71,53.06,2022-12-20,Active
14957,List List,23,293,187,94.66,46.82,2021-10-17,Active
14958,Leg Beat,23,164,166,835.94,433.07,2023-12-31,Active
14959,Table Resource,20,288,94,262.11,132.86,2020-12-21,Active
14960,Father Western,18,148,122,91.12,46.99,2020-11-01,Active
14961,Force Radio,22,32,156,80.57,39.62,2021-01-13,Active
14962,Shake Piece,22,113,98,148.22,109.63,2021-03-27,Active
14963,American Song,25,233,88,85.12,46.17,2020-04-24,Active
14964,However Writer,24,124,18,657.54,378.44,2022-07-02,Active
14965,Kind Politics,5,52,195,199.0,124.85,2021-02-10,Active
14966,Wonder Imagine,1,46,87,388.63,177.47,2025-09-29,Active
14967,Poor Myself,16,50,102,906.52,441.0,2025-03-22,Active
14968,Clear Reveal,19,244,148,188.17,109.64,2020-02-02,Active
14969,Throughout Scientist,2,35,152,1009.77,481.49,2025-07-01,Active
14970,Base Entire,18,10,114,475.89,221.57,2022-03-24,Active
14971,East Become,19,29,121,259.69,200.14,2023-11-16,Active
14972,Board Second,25,210,108,610.61,432.99,2022-12-02,Active
14973,Fight Own,19,170,199,666.48,316.86,2022-11-05,Discontinued
14974,Daughter Thing,21,228,67,722.57,457.55,2021-09-02,Active
14975,Send Growth,9,59,123,709.98,489.61,2022-10-18,Active
14976,Yourself Maybe,14,154,172,14.86,12.11,2020-04-30,Active
14977,Film Recognize,6,277,1,434.91,228.12,2023-07-24,Active
14978,Send Wonder,7,293,163,239.21,160.43,2023-11-29,Active
14979,Growth Together,22,125,184,175.96,80.74,2024-06-26,Active
14980,Race Race,22,132,72,838.01,414.5,2025-02-24,Active
14981,Your Still,3,33,162,246.98,131.58,2022-01-17,Discontinued
14982,Think Including,7,12,93,770.88,417.51,2023-06-20,Active
14983,Land City,23,298,10,183.81,156.74,2023-08-08,Active
14984,Prevent Race,25,271,2,656.73,328.16,2020-12-29,Active
14985,Door Technology,14,167,186,342.85,210.93,2024-03-27,Active
14986,List Goal,13,133,183,115.26,91.53,2020-12-23,Active
14987,Once Technology,6,173,59,259.56,162.62,2020-08-13,Discontinued
14988,Hotel Program,23,132,120,499.2,325.02,2025-12-30,Active
14989,Father However,10,236,1,632.13,329.63,2025-04-05,Discontinued
14990,Mother For,9,55,16,622.28,386.91,2023-02-11,Active
14991,Morning Hot,19,241,93,113.37,70.46,2023-04-11,Active
